feature,importance
inflacion_sin_alimentos_diff_lag_12,0.0044709933332866955
umap_embedding_y,0.004446422874963685
precio_bolsa_nacional_energetica_diff_lag_12,0.004440883092312192
precio_bolsa_nacional_energetica_pct_change_1,0.004426962319720566
trm_diff_lag_6,0.0043954954119183745
bancolombia_price_usd_diff_1,0.004355426228221344
precio_bolsa_nacional_energetica_diff_lag_3,0.004189418106415588
bancolombia_price_usd_lag_1,0.004096316371675666
precio_cafe_centusd_diff_lag_3,0.003954369587098869
inflacion_sin_alimentos_lag_6,0.0038927627692074782
precio_bolsa_nacional_energetica_lag_6,0.003891519235322867
precio_cafe_centusd,0.0038885953845992326
precio_cafe_centusd_diff_lag_2,0.0038441204984423377
dtf_lag_1,0.0037401877565385144
precio_oro_diff_lag_12,0.0037093595553071767
demanda_energetica_diff_lag_1,0.0036340606422398235
dtf_lag_12,0.003553536610379223
bancolombia_price_usd_pct_change_1,0.003547760217743634
precio_bolsa_nacional_energetica_diff_1,0.0034340166703582787
dtf_lag_2,0.00340221658387999
demanda_energetica_lag_2,0.00338074923535765
bancolombia_price_usd_lag_3,0.003366057754125993
inflacion_sin_alimentos_diff_1,0.00329093092738421
demanda_energetica_diff_lag_6,0.0031549200128203774
precio_cafe_centusd_diff_1,0.003144791895456681
tipm_pct_change_1,0.003071415557754807
inflacion_sin_alimentos_diff_lag_3,0.0030569252510473824
precio_oro_diff_1,0.0030348654558494032
demanda_energetica_diff_lag_12,0.0030172042722470946
dtf,0.0029904805414655935
tipm_lag_12,0.0029334730288201115
tipm_lag_6,0.0029159972081083296
precio_cafe_centusd_lag_3,0.0028678885053138132
dtf_lag_3,0.002801580759890082
demanda_energetica_lag_6,0.0027474165865832576
precio_oro_log_return_1,0.002512440403393039
demanda_energetica_lag_3,0.002506018302523222
demanda_energetica_pct_change_1,0.0023941196636538117
bancolombia_price_usd_lag_6,0.002391897495536638
trm_pct_change_1,0.0023087852775220065
bancolombia_price_usd_diff_lag_12,0.0023069415042672216
demanda_energetica_diff_1,0.002240607144691303
demanda_energetica,0.0022172917366510736
demanda_energetica_lag_1,0.002166965726093486
trm_diff_1,0.0021079538423893793
precio_oro_lag_2,0.0020428295550701902
bancolombia_price_usd_lag_2,0.0015875246571709959
tipm_lag_1,0.001578882941719004
precio_oro_lag_3,0.0014928253917706133
precio_oro_pct_change_1,0.001468718577635159
tipm,0.0013615437815484937
tipm_lag_2,0.001340063447071899
tipm_lag_3,0.0011621350022766525
tipm_diff_lag_2,0.0010557745591854354
umap_cluster_0,0.0010549905181541162
tipm_diff_lag_1,0.0008621234558008055
policy_stance_neutral,0.0007458908896346937
tipm_diff_lag_6,0.0005461894626559341
tipm_diff_lag_12,0.0004449139361434734
year,0.00038026821659509354
tipm_diff_lag_3,0.0003510160719922107
policy_rate_change,0.00034884859090627727
executive_period_uribe_i,0.0002375774282976724
umap_cluster_2,0.00022423517753637548
tipm_diff_1,0.00014798903577284682
policy_stance_easing,7.927163620995015e-05
executive_period_uribe_ii,4.048144217183394e-05
umap_cluster_3,2.387288560704613e-05
policy_stance_tightening,1.499974074531461e-05
umap_cluster_1,6.796715947492204e-06
executive_period_duque,0.0
executive_period_petro,0.0
executive_period_santos_i,0.0
executive_period_nan,0.0
executive_period_pastrana,0.0
policy_stance_nan,0.0
umap_cluster_nan,0.0
