feature,importance
demanda_energetica_lag_1,0.003788775119258964
precio_brent_lag_1,0.003720126499244379
dtf_lag_2,0.0036657308954675056
inflacion_sin_alimentos_lag_12,0.0035834086428659403
bancolombia_price_usd_lag_12,0.0035403503253786904
inflacion_sin_alimentos_lag_6,0.003422114331807173
precio_oro_lag_6,0.003367279794302571
inflacion_sin_alimentos_lag_1,0.0031999046572441943
demanda_energetica_lag_6,0.0031935564233629143
precio_cafe_centusd,0.0031200292759172945
dtf_lag_6,0.0028744348424831075
tipm_diff_lag_6,0.0028603000101464424
trm_lag_12,0.0028435943164832546
precio_oro_lag_3,0.0027385863876516203
dtf_lag_3,0.0027326648368749987
inflacion_sin_alimentos_lag_3,0.00265981446014294
demanda_energetica_lag_2,0.002592685363943874
demanda_energetica_lag_3,0.002393152003203682
dtf_lag_12,0.0023617802736050552
bancolombia_price_usd,0.002245150418706748
precio_brent,0.002116129382023247
precio_oro,0.001982997600550986
policy_stance_neutral,0.0019809218242867587
dtf,0.0018017283987365733
bancolombia_price_usd_lag_3,0.0016268173829412408
tipm_lag_12,0.001594294097307197
tipm_lag_6,0.0014860878943990913
bancolombia_price_usd_lag_1,0.0013593305101377456
inflacion_sin_alimentos_lag_2,0.0013088495558428268
tipm_diff_lag_2,0.001292273214071433
tipm_pct_change_1,0.0011703848105072204
tipm_lag_3,0.0010288732089941467
dtf_lag_1,0.0009481854146060378
tipm_diff_lag_1,0.0009455433522535747
tipm,0.0008239336136153653
tipm_lag_1,0.0007294435875480204
tipm_lag_2,0.0006345032401252955
tipm_diff_lag_3,0.0006208625054055794
tipm_diff_lag_12,0.0006077930443131813
executive_period_santos_ii,0.0005746609289453611
time_index,0.0005259429086287537
policy_stance_tightening,0.0005159023675989076
tipm_diff_1,0.0003451685474890759
umap_cluster_0,0.0002478084243302725
umap_cluster_1,0.0002381839725835673
umap_cluster_2,0.00018328091531754904
policy_rate_change,0.00015032677248930757
executive_period_uribe_i,0.0001394523167464984
executive_period_santos_i,0.00011567651612467353
policy_stance_easing,9.7541688677789e-05
year,9.408564269561715e-05
umap_cluster_3,8.17378115587829e-05
executive_period_uribe_ii,7.638372348468327e-05
executive_period_duque,0.0
executive_period_petro,0.0
executive_period_nan,0.0
executive_period_pastrana,0.0
policy_stance_nan,0.0
umap_cluster_nan,0.0
