feature,importance
dtf_lag_12,0.003840454819684148
precio_oro_diff_lag_12,0.0037213637471322602
precio_bolsa_nacional_energetica_lag_12,0.003529783879069833
inflacion_sin_alimentos_diff_1,0.0034602446674326247
demanda_energetica_diff_lag_12,0.0034583172046862122
bancolombia_price_usd_lag_6,0.0034355438013317315
demanda_energetica_diff_1,0.0033983031768894784
demanda_energetica_lag_2,0.003384804611878138
dtf_diff_lag_6,0.0033597985588572936
inflacion_sin_alimentos_lag_2,0.003347001795367134
precio_cafe_centusd_diff_1,0.003318771318778114
tipm_pct_change_1,0.0032435480443830083
inflacion_sin_alimentos_pct_change_1,0.003220904898492366
precio_bolsa_nacional_energetica_diff_1,0.00318207155221638
dtf,0.0031514773264163082
bancolombia_price_usd_diff_lag_12,0.0031444870695588596
dtf_diff_lag_12,0.0030510335461195947
demanda_energetica_lag_3,0.0029590594061699865
tipm_lag_6,0.0028644182738808083
bancolombia_price_usd_lag_1,0.002830678813907259
precio_oro_lag_2,0.0025601983972915942
demanda_energetica_lag_12,0.002518485001088205
precio_oro_diff_1,0.002516389757852514
inflacion_sin_alimentos_diff_lag_3,0.0024681606430275206
demanda_energetica_pct_change_1,0.0024023593801203195
trm_diff_1,0.002386568988744964
tipm_diff_lag_2,0.0022032113361153886
trm_pct_change_1,0.002179287813588758
precio_oro_lag_3,0.002156091851267901
precio_oro_pct_change_1,0.0021165222053746886
demanda_energetica,0.0020816722006387553
bancolombia_price_usd_lag_3,0.0018738137730873962
tipm,0.0018493725201868406
bancolombia_price_usd_lag_2,0.001846192652210042
precio_oro_log_return_1,0.0017249410512866709
demanda_energetica_lag_1,0.0016875282848675959
tipm_lag_3,0.0015453893276194141
umap_cluster_0,0.0014975456187294061
tipm_lag_2,0.0012860849279271898
tipm_diff_lag_12,0.0010289545834935416
tipm_lag_1,0.0008931374819360065
policy_rate_change,0.0008026420061047721
tipm_diff_lag_6,0.000723455619415625
umap_cluster_2,0.0006603000560648559
policy_stance_neutral,0.0006412666042389082
executive_period_uribe_i,0.00047096959439625163
tipm_diff_1,0.0004601816039925496
tipm_diff_lag_1,0.00042217813798676546
year,0.0004159388659792658
tipm_diff_lag_3,0.00021624620136375538
policy_stance_tightening,0.00020606547158393568
executive_period_uribe_ii,0.00014159447756399083
umap_cluster_1,7.217950267045236e-05
executive_period_santos_i,1.308979035800333e-05
executive_period_duque,8.154954066828755e-06
policy_stance_easing,4.3814174136890245e-06
umap_cluster_3,3.32551894973633e-06
executive_period_pastrana,2.5899282047190363e-06
executive_period_nan,0.0
executive_period_petro,0.0
policy_stance_nan,0.0
umap_cluster_nan,0.0
